STORE_NO,REVENUE_2013,ZIP,SQUARE_FEET,U_CITY,U_STATE,CENSUS_REGION,CENSUS_DIVISION,TOT_ATTRITION_2012,TOT_ATTRITION_2013,NUM_ASSISTANT_MANAGERS,NUM_CUST_ACC_REPS,NUM_STORE_MANAGERS,NUM_EMP_PAY_TYPE_H,AVG_PAY_RATE_PAY_TYPE_S,AVG_PAY_RATE_PAY_TYPE_H,NAT_CURR_ROBBERY,NAT_CURR_BURGLARY,NAT_CURR_MOT_VEH_THEFT,NAT_PAST_ROBBERY,NAT_PAST_BURGLARY,NAT_PAST_MOT_VEH_THEFT,FRONTAGE_ROAD,NUM_PARKING_SPACES,SIGNAGE_VISIBILITY_IND,AUTOZONE_IND,TARGET_IND,WALMART_IND,PAYLESS_IND,COMP_PRESENCE_IND,STRIP_SHOP_CENTER_IND,SINGLE_TENANT_IND,PAD_IN_SHOP_CENTER_IND,MARKETING_EXP_2013,MARKETING_EXP_2012,TOT_NUM_LEADS,NUM_CONVERTED_TO_AGREEMENT,PERC_CONVERTED_TO_AGREEMENT,URBANICITY,CYA01V001,CYB02V001,CYA12V001,CYA12V002,CYA12V003,CYA12V007,CYA12V008,CYA21V001,CYB07VBASE,XCX03V069,PERC_CYEA07V001,PERC_CYEA07V004,PERC_CYEA07V007,PERC_CYEA07V010,PERC_CYB11V006,PERC_CYB11V007,PERC_CYC13VV01
2756,896831,93306,5000,BAKERSFIELD,CA,West,Pacific,5,4,7,7,3,6,0,12.05,575,472,669,524,485,836,Yes,Greater than 10,No,0,0,0,0,0,0,0,0,1008.25,1410.4,13071,481,0.055813414,Suburban,105071,29951,26836,37424,32024,4282,7340,110.03,29951,110.13,0.539340065,0.045673878,0.021813821,0.018958609,0.070381623,0.077226136,0.16689667
2759,707081,78520,4000,BROWNSVILLE,TX,South,West South Central,1,0,6,3,1,5,45000,11.396,125,152,160,101,156,102,Yes,Greater than 10,Yes,0,0,0,0,0,1,0,0,1084.48,783.22,9355,358,0.056663501,Suburban,110988,30921,25818,44588,36297,4164,4651,90.37,30921,74.21,0.876572242,0.003576963,0.003018344,0.00555916,0.075741406,0.070178843,0.106092551
2761,801493,39350,5000,PHILADELPHIA,MS,South,East South Central,0,1,2,3,1,4,50000,10.695,106,365,130,109,457,126,Yes,Greater than 10,No,0,0,0,0,0,1,0,0,640.58,942.41,9598,308,0.064394731,Emerging suburban,14992,5454,3319,5108,4310,975,1850,147.28,5454,48.48,0.512339915,0.280082711,0.178428495,0.005469584,0.03520352,0.026769344,1.208644611
2764,942725,10031,3850,NEW YORK,NY,Northeast,Middle Atlantic,6,2,3,13,3,4,46000,12.145,660,156,628,676,132,718,No,"0 (e.g., street parking, structure/lot more than 2 doors down, parking in back)",Yes,0,0,0,0,0,0,0,0,247.49,1195.22,15125,443,0.054382519,Superurban,577629,218310,257962,144947,97550,27453,45783,8.73,218310,142.5,0.281642715,0.365146141,0.012437049,0.035573006,0.030149787,0.029613852,0.041822692
2766,764493,97459,6000,NORTH BEND,OR,West,Pacific,6,2,7,11,3,5,51637.5,11.669,45,189,46,67,288,70,Unable to determine,Unable to determine,Unable to determine,0,0,0,1,0,0,0,0,1193.15,856.3,15602,483,0.045178187,Emerging suburban,26807,11591,5365,10463,9296,1924,4408,32.75,11591,49.53,0.870966539,0.00525982,0.030514418,0.014473832,0.018635148,0.010439134,0.841272802
2767,830996,78577,4000,PHARR,TX,South,West South Central,4,1,5,7,1,4,54000,11.345,196,393,240,140,352,161,Yes,Greater than 10,Yes,0,0,0,0,0,1,0,0,1407.93,1618.87,13833,454,0.047114986,Suburban,173458,50104,39313,67949,57303,7823,10284,72.78,50104,72.53,0.855711469,0.005684373,0.003960613,0.00749461,0.070034329,0.069016446,0.074755849
2768,432717,75110,4200,CORSICANA,TX,South,West South Central,NA,NA,NA,NA,NA,NA,NA,NA,80,66,64,96,73,53,No,Greater than 10,Yes,0,0,1,0,0,0,0,0,688.46,677.68,6539,194,0.037243233,Emerging suburban,27044,9740,6777,9536,8611,1488,2881,128.34,9740,54.68,0.607602426,0.189542967,0.006027215,0.007136518,0.033675565,0.029466119,0.740090223
2769,558458,84720,3800,CEDAR CITY,UT,West,Mountain,3,1,7,6,3,3,40000,10.56,28,54,26,26,46,18,Yes,Greater than 10,No,0,0,1,1,0,0,0,0,1251.86,2290.54,5494,314,0.073227612,Emerging suburban,33444,10507,7942,14336,13710,838,2150,963.92,10507,58.64,0.898158115,0.006338955,0.024877407,0.00861141,0.056533739,0.037974684,0.498475063
2772,658754,98371,4589,PUYALLUP,WA,West,Pacific,1,4,5,8,3,5,45000,11.58,85,138,186,87,163,228,No,Between 1 and 10,Yes,0,0,0,0,0,0,0,0,780.77,752.86,11786,369,0.055681304,Suburban,110695,43284,25588,47769,43966,4827,11023,52.95,43284,70.29,0.822566512,0.028564976,0.013550748,0.045819594,0.021578412,0.013238148,0.273318578
2774,648619,78380,4000,ROBSTOWN,TX,South,West South Central,NA,NA,NA,NA,NA,NA,NA,NA,244,634,278,305,717,437,No,Greater than 10,Yes,0,0,0,0,0,1,0,0,118.11,766.57,7537,458,0.080492091,Emerging suburban,24783,7918,5848,9616,8466,1250,2285,178.64,7918,65.8,0.866279304,0.012791026,0.00338942,0.003712222,0.046223794,0.042182369,0.785498124
2775,821773,32536,8450,CRESTVIEW,FL,South,South Atlantic,1,1,2,4,2,4,43000,12.2925,47,232,68,45,225,62,Yes,Greater than 10,Yes,0,0,0,0,0,1,0,0,1502.58,862.46,11601,383,0.168573944,Emerging suburban,35397,13144,6826,15000,13262,1216,4296,63.84,13144,43.56,0.762974263,0.143684493,0.006158714,0.027798966,0.024345709,0.013085819,0.649038054
2777,787076,14454,4000,GENESEO,NY,Northeast,Middle Atlantic,0,0,3,2,1,3,42000,12.00333333,34,31,21,33,34,17,No,Greater than 10,Yes,0,0,0,0,0,1,0,0,504.39,931.31,11110,343,0.05,Emerging suburban,14804,4920,6775,4425,3870,695,1099,77.4,4920,59.6,0.917522291,0.020805188,0.002229127,0.032153472,0.015650407,0.008943089,1.76763037
2778,849298,81650,4495,RIFLE,CO,West,Mountain,4,1,3,15,1,4,50000,12.8125,22,21,34,23,19,28,Yes,Greater than 10,No,0,0,1,0,0,0,0,0,450.6,558.68,11896,499,0.08606416,Emerging suburban,14996,5139,3274,6388,5879,539,988,223.48,5139,82.98,0.811549747,0.00480128,0.011269672,0.005068018,0.034831679,0.027242654,1.641371032
2780,1249657,93555,3040,RIDGECREST,CA,West,Pacific,2,8,8,8,2,5,0,14.18,69,316,167,56,250,106,Yes,Greater than 10,No,0,0,0,0,0,0,0,0,851.35,932.5,12115,538,0.101624481,Emerging suburban,33196,12835,7706,13270,11643,1866,3162,878.82,12835,75.02,0.786902036,0.037625015,0.012802747,0.039221593,0.030385664,0.016049864,0.874231835
2782,727504,49735,6250,GAYLORD,MI,Midwest,East North Central,2,1,4,7,0,5,43000,10.408,27,26,19,28,35,17,Yes,Greater than 10,No,0,0,0,0,0,1,0,0,804.63,290.79,9760,486,0.067509376,Emerging suburban,15407,5928,3127,6969,6606,867,1523,178.53,5928,35.39,0.964042318,0.004153956,0.00746414,0.005127539,0.022773279,0.009446694,1.455831765
2785,771195,78543,4500,ELSA,TX,South,West South Central,5,2,4,9,3,4,41000,11.5475,144,486,104,112,327,94,No,Greater than 10,Yes,0,0,0,0,0,1,0,0,774.55,2402.73,10954,657,0.116675546,Emerging suburban,53588,13019,11964,21607,18103,1999,1679,101.72,13019,78.07,0.85453833,0.003321639,0.002743152,0.001007688,0.098855519,0.111452493,0.177950287
2787,582492,29520,6600,CHERAW,SC,South,South Atlantic,1,0,4,2,3,3,38000,11.08666667,48,89,26,50,89,27,No,Greater than 10,No,0,0,0,0,0,1,0,0,585.06,494.19,7580,377,0.147150664,Emerging suburban,13086,5113,3273,4888,3888,1145,1226,119.22,5113,54.61,0.511004127,0.453461715,0.007718172,0.007106832,0.01897125,0.013886173,1.363594681
2788,726186,97603,5000,KLAMATH FALLS,OR,West,Pacific,6,4,7,12,3,4,51637.5,11.985,113,211,115,95,175,100,Yes,Greater than 10,Yes,0,0,0,0,0,0,0,0,501.35,2403.17,11214,331,0.041097591,Emerging suburban,43942,17770,9689,17628,16041,2307,5795,111.82,17770,56.57,0.850712303,0.008943608,0.039916253,0.011719995,0.021722003,0.012436691,0.515634245
2790,734786,33016,3561,HIALEAH,FL,South,South Atlantic,0,1,3,3,1,4,42000,12.3375,126,47,103,121,45,122,Yes,Between 1 and 10,Yes,0,0,0,1,0,1,0,0,1159.13,926.11,13954,495,0.067310307,Urban,200494,63240,55370,83057,70662,12442,17272,44.95,63240,80.41,0.925219707,0.026090556,0.001137191,0.006324379,0.046552815,0.037729285,0.085808054
2793,957849,42718,4200,CAMPBELLSVILLE,KY,South,East South Central,0,4,3,5,2,4,47000,10.8825,37,68,31,36,63,28,Yes,Greater than 10,Yes,0,0,0,0,0,0,0,0,7481.38,4723.41,15543,431,0.072194305,Emerging suburban,17182,6928,3422,7075,6378,1265,2266,69.16,6928,28.33,0.897858224,0.065359097,0.001105808,0.006693051,0.015877598,0.00880485,1.104760796
2794,685584,81050,4500,LAJUNTA,CO,West,Mountain,2,3,4,14,1,4,44000,11.225,33,118,33,59,182,52,Yes,Greater than 10,No,0,0,0,0,0,1,0,0,728.43,574.03,11296,391,0.058894412,Rural,15188,6203,2721,6327,5733,1122,1970,183.83,6203,73.84,0.765341059,0.008954438,0.020147485,0.008756913,0.023053361,0.010640013,1.225902028
2795,1529745,87301,3600,GALLUP,NM,West,Mountain,1,0,5,10,1,6,57000,11.595,106,139,119,107,116,94,Yes,Greater than 10,Yes,0,0,0,0,0,0,0,0,650.77,1775.1,17033,652,0.101478599,Emerging suburban,26184,8818,8442,7524,6180,1583,2023,133.9,8818,88.72,0.322754354,0.010808127,0.471776658,0.017033303,0.044227716,0.039351327,0.764550871
2796,555955,38111,4125,MEMPHIS,TN,South,East South Central,1,4,6,6,4,2,43000,11.53,454,789,493,566,881,621,Yes,Greater than 10,Yes,0,0,0,0,0,1,0,0,363.24,751.51,8087,306,0.047156727,Suburban,149900,60291,50617,44404,37079,9102,15074,46.74,60291,55.49,0.456631087,0.454022682,0.002508339,0.016437625,0.024763232,0.022341643,0.169012675
2797,757783,79072,6376,PLAINVIEW,TX,South,West South Central,2,1,8,8,1,6,0,10.92333333,79,191,54,90,211,65,No,Greater than 10,Yes,0,0,0,0,0,1,0,0,1205.57,1567.46,11728,378,0.075014884,Emerging suburban,28080,9430,6591,10142,9203,1325,2802,164.03,9430,59.51,0.686965812,0.049180912,0.01039886,0.004380342,0.044008484,0.029798515,0.619907407
2799,727426,95370,3220,SONORA,CA,West,Pacific,3,1,3,8,2,6,0,11.93833333,44,85,65,57,123,76,Yes,Between 1 and 10,Yes,0,0,0,0,0,0,0,0,1241.8,803.46,13851,543,0.044236253,Emerging suburban,27529,11891,6150,11527,10661,2288,3385,88.83,11891,51.14,0.906752879,0.004250064,0.017181881,0.012859167,0.016735346,0.01177361,1.067928366
2802,430760,81416,4500,DELTA,CO,West,Mountain,2,4,9,5,2,3,45000,11.06,8,13,9,12,19,14,Yes,Greater than 10,No,0,0,1,0,0,1,0,0,719.47,1419.93,9399,338,0.059018683,Emerging suburban,13626,5408,1820,6922,6363,811,1296,151.23,5408,58.1,0.846469984,0.003963012,0.010788199,0.006751798,0.026257396,0.016272189,1.580801409
2805,733690,47403,4500,BLOOMINGTON,IN,Midwest,East North Central,4,2,8,10,2,4,48000,10.9075,90,384,226,102,386,257,No,Greater than 10,Yes,0,0,0,0,0,1,0,0,1019.31,677.21,10767,468,0.057352941,Suburban,89601,34047,44324,22663,20493,2698,9225,77.97,34047,46.56,0.865403288,0.039307597,0.002700863,0.05316905,0.011719094,0.006373543,0.210332474
2808,1224283,13669,3600,OGDENSBURG,NY,Northeast,Middle Atlantic,1,2,5,3,2,5,46000,11.51,109,73,78,123,97,70,Yes,Greater than 10,Yes,0,0,1,0,0,1,0,0,963.96,867.9,13844,595,0.054843764,Emerging suburban,13781,5109,4041,5316,4617,820,1248,50.38,5109,50.5,0.899209056,0.059865032,0.007836877,0.007619186,0.015658642,0.010178117,1.487918148
2811,1119888,24870,6700,OCEANA,WV,South,South Atlantic,0,2,3,6,1,5,49000,10.882,13,20,14,14,22,16,Yes,Greater than 10,Yes,0,0,0,0,0,0,0,0,919.73,729.43,12689,660,0.112359551,Rural,9664,3985,1517,4920,4709,646,850,158.41,3985,25.61,0.981891556,0.00424255,0.001655629,0.000827815,0.013801757,0.005018821,2.068605133
2815,842659,87701,4000,LAS VEGAS,NM,West,Mountain,0,0,2,4,1,4,43000,11.9025,111,403,219,115,391,187,Yes,Greater than 10,Yes,0,0,0,0,0,1,0,0,459.64,637.47,12194,491,0.113499769,Emerging suburban,17528,6947,5923,5138,4555,1021,2442,689.95,6947,107.61,0.66122775,0.019112278,0.019968051,0.009812871,0.016409961,0.011371815,1.02099498
2827,1531598,43207,5000,COLUMBUS,OH,Midwest,East North Central,3,2,4,14,1,5,54000,12.12,179,230,178,183,274,191,Yes,Greater than 10,No,0,0,0,0,0,0,0,0,405.8,725.51,15969,866,0.161687827,Suburban,143370,57301,38129,51824,46711,7513,17206,106.42,57301,51.55,0.787479947,0.149040943,0.003034108,0.015351887,0.022739568,0.015881049,0.168229058
2830,724433,20904,3736,SILVER SPRINGS,MD,South,South Atlantic,3,2,3,7,3,4,48000,12.665,125,66,209,103,48,147,Yes,Greater than 10,No,0,0,0,0,0,0,0,0,740.95,892.79,9373,301,0.045468278,Suburban,107123,37338,29472,44626,38757,5048,7488,39.85,37338,84.75,0.363946118,0.377416615,0.003911392,0.143825322,0.038486261,0.031549628,0.375549602
2833,718795,28390,5200,SPRING LAKE,NC,South,South Atlantic,1,4,4,13,3,4,44000,11.2925,64,250,60,70,231,64,No,Greater than 10,Yes,0,0,0,0,0,1,0,0,867.33,1211.6,10640,357,0.091915551,Emerging suburban,40718,13533,10704,14885,10626,1010,2852,80.91,13533,59.36,0.543322364,0.30369861,0.013556658,0.023969743,0.021429099,0.009901722,0.372758976
2836,749469,27510,5200,CARRBORO,NC,South,South Atlantic,3,5,7,10,2,3,45000,11.03333333,217,232,217,356,344,392,No,Greater than 10,Unable to determine,0,0,0,0,0,0,0,0,287.22,463.44,9112,338,0.055711225,Emerging suburban,76668,29230,33432,26047,24155,1740,4378,81.64,29230,52.75,0.74097407,0.101502583,0.00369124,0.089163667,0.015839891,0.006500171,0.449640006
2838,862790,19030,5610,FAIRLESS HILLS,PA,Northeast,Middle Atlantic,0,0,3,6,1,4,45000,13.0475,66,59,78,64,66,74,Yes,Between 1 and 10,Yes,0,0,0,1,0,0,0,0,774.99,582.63,10177,287,0.054604262,Suburban,136382,51410,33724,58580,54040,8528,11400,44.76,51410,80.96,0.859020985,0.063600768,0.00225103,0.03769559,0.023808598,0.013499319,0.251066856
2840,827392,79764,7578,ODESSA,TX,South,West South Central,3,4,8,6,2,4,46000,12.1375,160,341,244,140,285,151,Yes,Greater than 10,Yes,0,0,0,0,0,1,0,0,786.77,653.83,8586,319,0.050498654,Suburban,103667,36720,23937,36705,31245,4456,12456,82.28,36720,57.88,0.747701776,0.052138096,0.010369742,0.006839206,0.039215686,0.023910675,0.196099048
2841,688972,49250,4800,JONESVILLE,MI,Midwest,East North Central,3,3,3,8,2,4,44000,10.5625,48,62,21,64,77,26,,,,NA,NA,NA,NA,NA,NA,NA,NA,518.31,764.69,7123,270,0.065138721,Rural,29269,11061,6968,12312,11168,1391,3003,287.23,11061,34.1,0.964877516,0.006935666,0.003792408,0.004988213,0.024319682,0.017719917,0.694762377
2846,737955,30093,4000,NORCROSS,GA,South,South Atlantic,3,1,9,7,2,4,50000,14.375,425,508,384,550,576,507,Yes,Greater than 10,Yes,0,0,0,0,0,1,0,0,382.76,1006.73,12966,364,0.208715596,Suburban,181383,61091,52205,68050,54867,3967,12777,56.19,61091,75.22,0.405412856,0.215323377,0.01041994,0.123534179,0.046913621,0.051480578,0.114045969
2856,1103893,17268,4200,WAYNESBORO,PA,Northeast,Middle Atlantic,5,2,4,12,1,5,49000,11.168,35,52,36,42,71,48,Yes,Greater than 10,Yes,0,0,1,0,0,0,0,0,832.48,704.94,12947,500,0.067750678,Emerging suburban,28736,11722,5299,13661,12677,1832,2360,71.68,11722,52.62,0.93986637,0.023072105,0.002783964,0.007899499,0.017317864,0.012284593,0.895914532
2858,633252,81082,6500,TRINIDAD,CO,West,Mountain,6,10,8,23,2,3,44000,11.46666667,31,37,31,39,47,34,Yes,Greater than 10,No,1,0,0,0,0,0,0,0,328.43,666.69,11292,360,0.094240838,Emerging suburban,9979,4202,2277,4103,3726,759,1014,307.09,4202,84.48,0.813508368,0.012325884,0.025453452,0.008818519,0.017610662,0.01118515,2.120653372
2860,697685,33809,4440,N LAKELAND,FL,South,South Atlantic,2,2,8,5,2,3,60000,11.24333333,203,146,79,191,171,101,Yes,Greater than 10,Yes,0,0,0,0,0,1,0,0,1611.25,817.39,12070,526,0.114822091,Suburban,91346,35937,21043,38397,33898,5653,8355,67.26,35937,45.73,0.677708931,0.228811333,0.004094323,0.019015611,0.026156886,0.020341153,0.233102708
2861,793841,15666,4400,MT PLEASANT,PA,Northeast,Middle Atlantic,3,2,4,11,2,4,44000,11.365,26,28,19,22,20,15,Yes,Greater than 10,No,0,0,0,0,0,0,0,0,659.53,921.64,9695,343,0.066229002,Emerging suburban,40840,18047,9751,17416,16444,2963,4159,102.74,18047,48.8,0.967458374,0.015695397,0.000905975,0.002889324,0.013464842,0.005873552,0.547771792
2862,763558,79927,4750,SOCORRO,TX,South,West South Central,4,3,5,7,1,4,44000,11.2675,160,292,239,110,201,161,Yes,Between 1 and 10,Yes,0,0,0,0,0,1,0,0,2130.65,1263.65,14842,550,0.069034768,Suburban,81250,22712,20709,31595,26574,2656,5150,62.21,22712,79.28,0.894301539,0.007655385,0.012012308,0.002375385,0.070931666,0.056445932,0.154978462
2863,498581,18431,4000,HONESDALE,PA,Northeast,Middle Atlantic,1,1,3,2,2,3,38000,12.15666667,46,72,33,60,73,42,Yes,Greater than 10,Yes,0,0,0,0,0,0,0,0,1123.26,741.75,8524,283,0.049251653,Emerging suburban,10503,4530,2450,4632,4336,761,915,63.86,4530,48.76,0.967533086,0.009806722,0.001332953,0.005046177,0.014790287,0.005518764,2.348471865
2866,648225,47250,4000,MADISON,IN,Midwest,East North Central,7,3,6,7,3,4,41000,10.205,28,38,24,35,46,28,No,Greater than 10,Yes,0,0,0,0,0,0,0,1,1114.1,783.07,10128,405,0.04130967,Emerging suburban,16143,6806,3289,6183,5676,1437,2399,83.46,6806,36.44,0.941027071,0.022114849,0.001982283,0.009725578,0.014839847,0.007640317,1.473146255
2867,699175,36037,3850,GREENVILLE,AL,South,East South Central,2,1,4,5,2,5,43000,10.664,32,43,32,27,38,24,Yes,Greater than 10,Yes,0,0,0,0,0,1,0,0,554.28,735.58,7239,295,0.078541001,Emerging suburban,9672,3917,2716,2943,2379,713,1145,118.65,3917,52.37,0.431865178,0.543734491,0.001344086,0.012406948,0.020168496,0.014551953,1.733043838
2868,672572,42071,4000,MURRAY,KY,South,East South Central,2,2,5,5,3,4,42000,10.8575,100,186,47,116,180,41,Yes,Greater than 10,Yes,0,0,0,0,0,0,0,0,1558.3,1864.61,13269,465,0.04610351,Emerging suburban,25319,10499,9895,8774,7997,1118,1913,106.49,10499,32.94,0.893005253,0.053161657,0.00209329,0.024724515,0.010572436,0.005524336,0.858446226
2874,786231,70053,5284,GRETNA,LA,South,West South Central,2,1,3,8,1,4,47000,11.4475,350,340,362,292,296,272,No,Between 1 and 10,Yes,0,0,0,0,0,1,0,0,1755.9,1530.3,10716,224,0.035098715,Urban,119064,47537,38486,39188,33767,6716,11507,30.67,47537,59.55,0.452874085,0.439797084,0.005198885,0.034754418,0.026253234,0.020426194,0.196155009
2882,999834,13662,7020,MASSENA,NY,Northeast,Middle Atlantic,1,1,5,2,3,4,45000,10.945,37,43,25,38,41,24,Yes,Greater than 10,Yes,0,0,0,0,1,1,0,0,1259.55,785.65,13515,536,0.065710433,Emerging suburban,14743,6344,3107,6450,5501,986,1407,70.7,6344,51.66,0.933663434,0.005697619,0.032083023,0.008546429,0.014186633,0.006147541,1.549684596
2885,872190,48314,5300,STERLING HEIGHTS,MI,Midwest,East North Central,1,0,2,6,1,4,45000,12.765,139,130,96,96,104,65,No,Between 1 and 10,Yes,0,0,0,0,0,0,1,0,922.28,592.97,10182,368,0.076174705,Suburban,164284,65576,39851,72982,69845,9832,13262,54.15,65576,50.15,0.865135984,0.046529181,0.00241046,0.057899735,0.022797975,0.01146761,0.176572277
2887,760705,58201,4000,GRAND FORKS,ND,Midwest,West North Central,0,2,4,6,1,2,43000,11.13,59,83,68,58,72,60,No,Greater than 10,Yes,0,0,1,0,0,0,0,0,1354.5,1367.25,13767,581,0.084044554,Emerging suburban,63114,26592,24136,21665,21042,2214,4690,137.52,26592,44.83,0.897629686,0.019567766,0.027220585,0.020154007,0.01470367,0.005076715,0.37806192
2888,1199523,45331,6022,GREENVILLE,OH,Midwest,East North Central,3,2,3,10,1,5,57000,11.176,62,197,58,68,240,54,Yes,Between 1 and 10,Yes,0,0,0,0,0,1,0,0,1148.93,660.19,17727,594,0.038664323,Emerging suburban,18629,8098,3376,8466,8042,1469,1918,77.6,8098,32.23,0.970959257,0.006924687,0.001986151,0.005636373,0.01815263,0.008150161,1.191421977
2893,707957,48813,4620,CHARLOTTE,MI,Midwest,East North Central,0,1,2,3,1,4,44000,12.6375,70,118,65,62,101,48,No,Greater than 10,Yes,0,0,0,0,0,1,0,0,585.1,358.39,8877,378,0.069281525,Emerging suburban,19432,7548,4259,8027,7642,865,2294,88.07,7548,40.29,0.954610951,0.011218609,0.00375669,0.004682997,0.022919979,0.010598834,1.255660766
2896,786915,36575,4620,SEMMES,AL,South,East South Central,1,2,4,3,2,4,48000,12.2225,76,272,58,76,190,60,Yes,Greater than 10,Yes,0,0,1,0,0,0,0,0,715.83,514.14,10376,345,0.175840979,Emerging suburban,33899,12486,7135,14739,13808,1522,3529,65.46,12486,49.47,0.679253075,0.285436149,0.007079855,0.004778902,0.025148166,0.015377223,0.636950943
2897,519499,44654,4480,MILLERSBURG,OH,Midwest,East North Central,1,0,2,5,2,3,43000,11.98333333,20,14,14,19,13,15,Yes,Between 1 and 10,Yes,0,0,0,0,0,1,0,0,406.99,285.82,8633,384,0.071019049,Emerging suburban,12950,4477,2785,5534,5293,669,737,102.42,4477,36.45,0.978918919,0.005791506,0.001081081,0.001698842,0.045342864,0.052043779,1.674903475
2898,760843,41501,4000,PIKEVILLE,KY,South,East South Central,4,7,6,10,2,4,45000,10.3,33,50,29,30,46,26,No,Between 1 and 10,Yes,0,0,1,0,1,0,0,0,596.96,354.16,11882,418,0.107843137,Emerging suburban,13618,5769,2162,6222,5447,1131,1704,75.74,5769,30.56,0.956528125,0.015494199,0.001101483,0.012777207,0.014387242,0.004680187,1.839256866
2900,646978,24641,7000,RICHLANDS,VA,South,South Atlantic,7,1,6,8,1,3,43000,10.46333333,20,26,23,24,29,22,Yes,Greater than 10,Yes,0,0,0,0,0,0,0,0,495.8,1615.91,9688,431,0.098921276,Emerging suburban,13427,5773,2627,6637,6011,899,1016,82.83,5773,25.65,0.977508006,0.004021747,0.001191629,0.009160647,0.012298632,0.005889486,1.570790199
2903,1481500,93215,4072,DELANO,CA,West,Pacific,3,0,6,6,0,7,0,13.12571429,273,172,394,314,231,582,Yes,Greater than 10,No,0,0,0,0,0,0,0,0,1359.76,2578.9,17593,1064,0.526993561,Emerging suburban,50364,10850,15403,17431,13906,1728,2497,106.28,10850,143.68,0.350111191,0.044118815,0.010027003,0.138670479,0.101935484,0.127004608,0.255698515
2904,767286,97058,4800,THE DALLES,OR,West,Pacific,5,1,5,10,1,4,51637.5,12.55125,39,62,41,43,55,42,Yes,Greater than 10,Yes,0,0,0,0,0,0,0,0,449.12,1690,14260,483,0.046947901,Emerging suburban,19140,7505,4151,7579,6866,1379,2226,134.44,7505,56,0.875914316,0.004649948,0.016248694,0.009195402,0.028247835,0.014123917,1.224399164
2908,744470,28337,3500,ELIZABETHTOWN,NC,South,South Atlantic,3,1,7,5,2,3,46000,10.94666667,66,38,35,70,36,36,No,Greater than 10,No,0,0,1,0,0,0,0,0,537.2,578.94,8320,459,0.085141903,Rural,23155,9397,5553,9484,8143,1759,1960,331.68,9397,49.04,0.579788383,0.33824228,0.010580868,0.002418484,0.021709056,0.011705864,0.833167782
2909,718507,39074,4000,FOREST,MS,South,East South Central,4,3,4,10,0,4,42000,10.165,38,50,30,61,60,44,No,Greater than 10,Yes,0,0,0,0,0,1,0,0,932.38,748.66,8886,299,0.046156221,Rural,23250,8333,5522,8787,7244,1703,1959,478.09,8333,54.2,0.521419355,0.37088172,0.004387097,0.001978495,0.034441378,0.030481219,0.675182796
2910,657021,46135,4000,GREENCASTLE,IN,Midwest,East North Central,4,3,6,7,3,4,38000,10.2275,27,18,16,35,17,20,No,Greater than 10,Yes,0,0,0,0,0,0,0,0,743.47,336.44,9008,380,0.050417938,Emerging suburban,15200,5142,4517,6209,5338,718,1215,86.61,5142,37.12,0.940131579,0.020526316,0.002697368,0.014736842,0.018864255,0.010307273,1.477631579
2915,620126,97051,7607,ST HELENS,OR,West,Pacific,1,1,5,7,1,4,52650,12.68,45,94,89,49,111,88,Yes,Greater than 10,Yes,0,0,0,0,0,0,0,0,1809.86,2129.21,10467,479,0.051733449,Emerging suburban,21958,8392,4679,9695,9071,722,2443,45.74,8392,59.79,0.915110666,0.004690773,0.013662447,0.012205119,0.021806482,0.014061011,1.189816923
2918,605929,39530,4400,BILOXI,MS,South,East South Central,3,1,2,4,3,3,40000,12.01666667,249,328,227,256,392,351,Yes,Greater than 10,No,0,0,0,0,0,0,0,0,483.4,1189.03,9674,316,0.048840804,Emerging suburban,32139,12549,9943,10052,8683,2015,4145,22.17,12549,47.82,0.637760976,0.214101248,0.005631787,0.065496749,0.019364093,0.013706271,0.643735026
2919,1406696,82716,6000,GILLETTE,WY,West,Mountain,7,5,8,14,1,5,59000,11.65,28,47,64,31,44,70,Yes,Greater than 10,Yes,0,0,0,0,0,0,0,0,1657.94,1532.53,16317,587,0.051919335,Emerging suburban,35850,13556,7922,15584,14367,678,3011,768.81,13556,74.61,0.922315202,0.004016736,0.012887029,0.006610879,0.030318678,0.014089702,0.891687587
2920,1030272,78573,4320,PALMHURST,TX,South,West South Central,2,4,4,10,1,5,50000,11.066,152,390,113,147,435,129,No,Greater than 10,Yes,0,0,0,0,0,1,0,0,724.34,1165.23,17070,711,0.07252142,Suburban,129166,36035,27236,55125,48633,4575,5730,71.18,36035,75.8,0.914551817,0.004668411,0.002446464,0.009661985,0.071097544,0.066990426,0.11043928
